id,name,text,label
28085,"""Evergreen """,1934 films|Evergreen;English-language films|Evergreen;British films|Evergreen;Musical films;Black and white films;,3
1302,"""Anthony Asquith""",1902 births;1968 deaths;People from London;Deaths from lymphoma;English film ;LGBT ;Younger sons of earls;Children of Prime Ministers of the United Kingdom;Asquith family;Cancer deaths in England;,2
26729,"""Red River Valley  """,1997 films;Chinese films;Mandarin-language films;English-language films;Chinese history in film;,3
18734,"""Under the Radar """,2004 films;Australian comedy films;English-language films;,3
30450,"""Man in the 5th Dimension""",1964 films;Short films;Lost films;American films;English-language films;,3
29954,"""The Outrage""",1964 films;American films;English-language films;Film remakes;Films directed by Martin Ritt;Western films;,3
2230,"""Fran Walsh""",1959 births;BAFTA winners (people);Best Adapted Screenplay Academy Award winners;Best Song Academy Award winning songs;Grammy Award winners;Living people;Members of the New Zealand Order of Merit;New Zealand film producers;New Zealand screens;Producers who won the Best Picture Academy Award;Saturn Award winners;Victoria University of Wellington alumni;Women screens;,1
9690,"""Hugh Williams""",English film actors;English stage actors;English dramatists and playwrights;1904 births;1969 deaths;People from Bexhill-on-Sea;Deaths from throat cancer;,2
17635,"""The Naked Maja""","1958 films|Naked Maja, The;English-language films|Naked Maja, The;American films|Naked Maja, The;Italian films|Naked Maja, The;Biographical films|Naked Maja, The;United Artists films|Naked Maja, The;Titanus films|Naked Maja, The;Films directed by Henry Koster;",3
10418,"""Christina Milian""","1981 births;American actor-singers;American child actors;American Christians;American dance musicians;American dancers;American female singers;American film actors;American pop singers;American record producers;American rhythm and blues singer-songs;American singer-songs;Cuban-Americans;Cubans of Black African descent;Hispanic Americans;Living people;New Jersey actors;Musicians from New Jersey;People from Charles County, Maryland;People from Jersey City, New Jersey;",1
6360,"""Laura Fraser""",1976 births;Living people;People from Glasgow;Scottish film actors;Scottish television actors;Scottish radio actors;Scottish voice actors;Shakespearean actors;,0
18753,"""The Friends of Eddie Coyle""","1973 films;American films;English-language films;1970s crime films;Dedham, Massachusetts;Films based on novels;Films set in Massachusetts;Gangster films;Paramount films;Films directed by Peter Yates;",3
22640,"""Stalking Santa""",2006 films;comedy films;English-language films;American films;,3
4833,"""Gong Li""",1965 births;Best Actress HKFA;Chinese actors;Chinese female models;Living people;People from Liaoning;Singaporean actors;Chinese Singaporeans;Immigrants to Singapore;,0
5791,"""Rob Green (film )""",Film ;Year of birth missing (living people);Living people;,2
28686,"""Into the Fire  """,1988 films;Erotic thriller films;American films;Canadian films;,3
19904,"""Ironweed """,1987 films;American drama films;1980s drama films;TriStar films;English-language films;,3
33537,"""Forty Thousand Horsemen""",1940 films;Australian films;,3
16857,"""Octane """,2003 films;Teen films;2000s horror films;Supernatural horror films;English-language films;,3
7537,"""Piolo Pascual""",Filipino actors;Filipino television actors;Filipino television personalities;Filipino male models;Filipino male singers;Star Magic;Star Magic Batch 3;,0
11825,"""Sebastian Shaw """,1905 births;1994 deaths;English film actors;English stage actors;English television actors;Old Greshamians;People from Norfolk;Royal Air Force airmen;Royal Shakespeare Company members;,0
18494,"""Mr. Holland's Opus""",1995 films;American Sign Language films;English-language films;Films about music and musicians;Films shot in Oregon;Hollywood Pictures films;Films directed by Stephen Herek;American drama films;1990s drama films;,3
3430,"""Lori Williams""",American actors;American film actors;American television actors;Actors from Pittsburgh;1946 births;Living people;,0
25059,"""Ask the Dust """,2006 films;Romantic period films;Films set in the 1930s;2000s drama films;Films based on novels;Paramount Vantage films;American drama films;,3
28150,"""She Couldn't Say No  """,Comedy films;Drama films;American films;English-language films;1954 films;Black and white films;Films directed by Lloyd Bacon;,3
27726,"""A Civil Action""",1998 films;Films based on actual events;Films based on non-fiction books;American drama films;1990s drama films;Legal films;Touchstone Pictures films;Paramount films;Films set in Massachusetts;,3
749,"""Makisig Morales""",1996 births;Filipino child actors;Filipino child singers;Filipino male singers;Living people;People from Manila;Reality show winners;Star Magic;,0
18608,"""Ms. 45""",1981 films;American films;1980s crime films;Crime thriller films;English-language films;Films directed by Abel Ferrara;Films set in New York City;,3
1857,"""Harold Gould""","1923 births;American film actors;American television actors;American military personnel of World War II;Cornell University alumni;Living people;People from Schenectady, New York;State University of New York at Albany alumni;",0
4312,"""Peter Scheerer""",1973 births;Living people;Canadian film ;Canadian film producers;Canadian screens;People from Toronto;Canadian Americans;People of American descent;,1
26859,"""The Amazing Panda Adventure""",1995 films;1990s adventure films;Children's films;English-language films;,3
27742,"""The American Gangster""",1992 films;American films;English-language films;Docudramas;,3
22058,"""The Lady Lies""",1929 films;American films;English-language films;Black and white films;Paramount films;Drama films;,3
16447,"""Cat's Eye  """,1985 films;American horror films;Anthology films;Films about cats;Films based on Stephen King's works;1980s horror films;English-language films;Films directed by Lewis Teague;Screenplays by Stephen King;,3
1022,"""Vicellous Reon Shannon""","1971 births|Shannon, Vicellous Reon;African American actors|Shannon, Vicellous Reon;American actors|Shannon, Vicellous Reon;Living people|Shannon, Vicellous Reon;Tennessee actors|Shannon;",0
8262,"""Patrick Melton""","American dramatists and playwrights;1975 births;People from Champaign, Illinois;",2
11309,"""Pamela Franklin""",1950 births;British child actors;British expatriates in Japan;British film actors;British television actors;Living people;,0
17152,"""Girl Happy""",1965 films;Elvis Presley albums;Musical comedy films;1960s romantic comedy films;English-language films;Romantic musical films;,3
17997,"""This Year's Love""",1999 films;British films;English-language films;,3
7033,"""Mitchell brothers""","1943 births|Mitchell, James;Culture of San Francisco, California;2007 deaths|Mitchell, James;1945 births|Mitchell, Artie;1991 deaths|Mitchell, Artie;American criminals|Mitchell brothers;American murder victims|Mitchell brothers;Sibling duos;American porn ;People murdered in California;Deaths by firearm in California|Mitchell brothers;",2
23601,"""Mr. Untouchable""",Documentaries about organized crime in the United States;2007 films;,3
25437,"""Maniac Cop III: Badge of Silence""",1993 films;1990s action films;1990s horror films;Crime thriller films;Monster ;Slasher films;,3
20193,"""The Darwin Awards """,2006 films;2000s comedy films;Independent films;English-language films;Darwin awards;American comedy films;,3
29694,"""The Life and Death of Colonel Blimp""",1943 films;British films;Denham films;English-language films;Films by Powell and Pressburger;Films shot in Technicolor;Romantic drama films;World War I films;World War II films made in wartime;,3
15438,"""Gabriel Dell""",American actors;American child actors;American stage actors;American television actors;People from Brooklyn;Deaths from leukemia;People from New York City;1919 births;1988 deaths;,0
23455,"""Blue Velvet""",1986 films;American films;Films directed by David Lynch;Independent films;Mystery films;Crime thriller films;Films shot in North Carolina;Films set in North Carolina;Films shot anamorphically;English-language films;,3
16629,"""Dark Blue""",2002 films;Films set in the 1990s;2000s crime films;Crime drama films;English-language films;United Artists films;Universal Pictures films;2000s drama films;American drama films;,3
3908,"""Veronica Hamel""",American actors;American television actors;1943 births;Living people;People from Philadelphia;Temple University alumni;,0
18745,"""The Decline of Western Civilization III""",1998 films;American documentary films;English-language films;Films directed by Penelope Spheeris;Music documentary films;Punk film;,3
