node1,node2
522,3204
522,13406
522,2271
522,2627
522,4282
522,7939
522,8403
522,939
522,10677
522,14812
522,14196
522,8496
522,1025
522,1143
522,6413
522,13064
522,46
522,15567
522,11799
522,4463
522,7827
522,14198
523,6498
523,7358
523,6781
523,7358
524,10462
526,9045
526,7088
526,14344
527,7397
527,3474
527,15707
527,4167
527,13706
527,5642
527,13966
527,9951
527,9782
527,5683
527,8277
527,13677
527,4929
527,16141
527,4020
527,5837
527,7814
527,10462
528,10362
529,13886
529,11062
529,10665
529,7771
529,1547
529,13886
529,11062
530,3864
530,14220
530,9821
530,12270
531,8563
531,15348
531,13678
531,5341
531,13477
531,12455
531,11241
531,3348
531,4270
531,4894
531,14385
533,15536
534,14174
534,7701
534,4894
534,5864
534,13231
535,3569
537,7009
537,1509
537,13677
537,10653
537,242
537,2761
537,10187
537,1579
538,4622
538,5034
538,10990
538,4622
538,11046
538,7408
540,9117
540,8179
540,1369
540,4602
541,5727
541,15761
541,8156
541,5730
541,13575
541,3195
541,14245
541,4523
541,5867
541,13406
541,16215
541,10742
541,7644
541,5867
541,13961
541,13910
541,9006
541,8974
541,867
541,4210
541,12162
541,9461
541,4282
541,7658
541,10436
541,3335
541,8626
541,3912
541,7185
541,4263
541,947
541,7185
541,6291
541,3237
541,3583
541,8603
541,16180
541,3516
541,8277
541,5012
541,6794
541,9090
541,6663
541,7868
541,3844
541,14178
541,6515
542,6586
542,2600
542,9386
542,981
542,3764
542,7537
542,14498
542,7537
542,7537
542,14498
542,14498
542,7537
542,7537
542,2289
542,6586
543,14515
543,4255
543,7916
543,1571
544,16060
544,13712
545,6872
545,3703
545,9272
545,10451
545,627
545,9745
545,2919
545,6872
545,5847
545,3896
545,8826
545,13529
545,6872
546,3945
547,3953
547,11326
547,3953
547,6805
547,3407
547,2831
547,14280
547,368
547,14421
547,14421
548,4555
548,12205
548,6212
548,14198
548,14088
548,9049
548,306
548,2427
548,8816
548,13662
548,4555
548,12205
548,14010
548,8826
548,11926
548,7558
548,12205
548,14826
549,5200
549,7402
549,3268
550,11249
550,3959
550,2506
550,3868
550,11348
552,10523
552,7583
552,5696
553,3840
553,10462
554,8060
554,9821
554,4489
554,3260
554,8372
554,11679
554,4489
554,11679
554,8372
554,11679
555,10462
555,493
555,7558
555,15150
555,10760
555,4894
555,11034
555,13641
555,3424
555,4941
555,3803
555,13235
555,13235
555,4670
555,12816
557,10462
557,10462
557,3552
557,3889
557,12131
557,1157
557,13384
558,1609
559,11015
559,6682
559,14452
560,2385
560,2868
560,7025
560,12392
560,3237
561,13912
561,13912
561,13912
562,10462
562,13005
562,2267
562,15340
562,8882
562,13005
563,10462
563,5632
563,6935
566,12609
566,10546
566,15583
566,1185
566,10473
566,15334
566,10425
570,16023
570,6867
570,1349
570,13136
570,14027
570,10733
570,16023
570,5085
570,4757
570,236
571,15000
571,14669
571,382
572,2367
572,8794
572,809
572,11526
572,5837
573,12122
573,4678
573,2493
573,11121
573,9124
574,9329
574,14757
574,14907
574,2887
574,9917
575,12085
575,10425
576,12577
576,11397
576,15289
576,11989
576,2109
577,13668
577,6143
579,10462
581,6781
581,9703
581,9356
582,3342
582,3457
582,1691
582,13378
582,9871
582,1
582,14917
582,7866
582,2302
582,13055
582,4323
582,4388
582,6963
582,4489
582,15078
582,1902
582,8714
582,9565
584,14364
584,1036
584,6953
584,13757
584,3133
585,12037
585,11034
585,14632
586,11495
586,11495
586,3973
586,14568
588,14372
588,1048
588,11518
589,7653
592,6419
592,319
593,14178
593,235
593,2605
593,2397
593,2763
593,13214
593,11955
593,11976
593,235
593,10462
593,235
593,6340
593,12040
594,10462
597,11505
597,1974
597,6895
597,1974
597,11505
597,15870
598,10187
598,13393
598,8081
600,5102
601,15427
601,3855
602,4639
602,4345
602,8659
602,11533
602,13914
602,10492
602,11529
602,4639
602,4639
602,4345
602,7353
602,10462
603,15757
603,11955
603,15747
603,7411
603,16017
603,906
603,6493
603,8276
603,1296
603,5880
603,14568
603,10282
603,1763
604,1902
604,4661
604,4396
604,1902
604,4661
604,7589
605,10462
605,5847
605,1547
605,13148
605,5847
606,7108
606,6738
606,14946
606,14326
606,3587
606,119
606,14980
606,2779
606,13638
606,5514
606,11899
606,3165
606,3875
606,3875
606,14364
606,5514
606,14326
606,14946
606,6738
607,9124
608,203
609,13302
610,14836
610,9810
610,16216
610,5134
610,9570
610,11675
610,5332
610,4157
610,11190
611,12295
611,5821
611,4621
612,869
612,2055
613,9756
613,8974
613,9756
613,6685
613,14464
613,8974
614,6499
615,8085
616,110
617,15206
617,16153
618,10755
620,10462
620,10156
620,9325
620,9409
620,5885
620,5422
621,14131
621,904
621,4510
621,10981
621,2868
623,7445
623,7014
623,14050
623,4380
624,13938
624,6573
624,13783
624,10990
624,14178
624,15815
625,14207
625,9409
625,12768
625,1571
625,12396
625,11989
625,6033
625,9264
625,9269
625,12927
625,6377
625,13130
625,13063
625,8266
625,3322
625,2965
625,11348
625,6253
625,13634
625,14814
625,10662
625,5424
625,12749
625,1850
625,5357
625,3111
625,10341
625,1571
625,14126
625,11619
625,14207
625,11889
625,8723
625,14207
625,11889
625,8723
625,6501
625,13023
625,15533
625,13657
625,7238
625,12396
625,14479
625,10962
625,12693
625,6311
625,7708
625,1157
625,7878
625,6401
625,6311
625,10145
625,7004
625,11939
625,12505
625,3999
625,14036
625,10945
625,13014
625,10402
625,11989
625,11242
625,15517
625,5704
626,13959
626,2470
626,2852
626,8824
626,9967
626,11681
626,3771
626,9967
627,9881
627,14908
627,4246
627,14506
627,6963
627,10677
627,11502
627,11190
627,929
627,11000
627,11190
627,9881
627,1185
627,11858
627,10677
627,11456
627,10729
627,1555
627,13284
627,7133
627,5321
627,11502
627,15689
627,11502
627,11552
627,9336
627,11037
627,7714
627,5465
627,3840
627,7480
627,6963
627,12306
627,3977
627,10729
627,16020
627,11502
627,11754
627,7229
627,9090
627,6637
627,9745
627,545
627,9914
627,6637
627,13910
627,9835
627,2498
627,4566
627,13730
627,7718
627,11190
627,5465
627,10595
627,290
627,9090
627,10700
627,2421
627,9914
627,2739
627,9090
627,9350
627,9881
627,2310
627,11408
627,15884
627,5642
627,9090
627,14616
627,9881
627,14025
627,10677
627,14176
627,5727
627,14664
627,11456
627,15649
627,14908
627,4246
627,1483
627,1185
627,7855
627,11190
627,9835
627,5012
627,9133
627,10700
627,4436
627,9168
627,4965
627,8617
627,6685
627,7981
627,7868
627,10228
627,7353
627,5598
627,2137
627,9090
627,1555
627,4436
627,11858
627,1380
627,15671
627,7404
627,1189
627,2599
627,9856
627,13412
627,14757
627,9248
627,9925
627,11230
627,9202
627,12228
627,5627
627,13284
627,13606
627,7133
627,14506
627,15884
627,291
627,4026
627,10523
627,12021
628,15417
628,9090
628,8243
629,10462
629,10462
631,11995
631,1972
631,1563
631,10462
632,8410
632,834
632,9124
632,5115
635,5424
635,8134
636,1837
636,14010
636,14940
637,4670
637,8015
637,6692
637,11927
637,8719
638,3416
638,3712
639,9669
639,8916
639,5076
639,13657
639,8916
639,381
639,13334
639,7340
639,192
640,13342
640,46
640,15263
640,6648
640,9304
640,46
640,9821
640,11105
640,665
641,2516
641,1201
641,6963
641,7583
641,10462
643,10462
643,3594
644,1985
644,7133
644,2630
644,531
646,2692
646,3032
646,7209
646,2692
646,3032
646,7185
646,10459
646,7122
646,7714
646,8031
646,2692
646,8391
646,1782
646,7209
646,2692
647,9371
647,494
647,6885
647,4006
648,11015
648,3668
648,2862
648,4058
649,16247
649,15437
649,11494
650,14481
650,2742
650,14169
652,1168
653,5347
654,10462
654,7038
654,10138
657,1162
657,1162
657,868
657,6852
657,12183
657,13214
657,14700
657,10593
658,1969
658,7744
658,2831
658,838
658,4319
659,2950
659,13142
660,11854
660,12103
660,10939
660,11077
660,7501
660,15384
660,11854
660,9183
660,6938
661,4891
662,1986
665,7833
665,12835
665,13794
665,3409
665,12898
665,11142
665,13274
665,13043
665,9356
665,9703
665,4110
665,14118
665,10511
665,12501
667,12021
670,9704
671,12021
671,6830
672,10462
672,10922
672,2965
672,7992
673,16069
673,2363
673,12021
673,15304
673,6106
673,14757
674,10108
675,15449
675,3924
675,4353
677,1629
677,9864
678,4145
682,4540
682,16153
682,4926
685,14889
685,7699
685,4390
685,2507
685,6338
685,3896
687,9559
688,4011
688,10840
688,4011
689,2846
689,46
689,15114
689,7257
689,758
689,12085
689,11947
689,13252
689,15831
689,1706
689,14241
689,2038
689,3675
689,8783
689,12629
689,9812
689,11537
689,4600
689,12619
689,625
689,8361
689,1888
689,12057
689,290
689,13950
689,11995
689,12702
689,3068
689,3435
689,4377
689,12072
689,6214
689,2033
689,1393
689,9219
689,7821
689,2282
689,9722
689,5285
689,15314
689,13426
689,1403
689,7981
689,5906
689,5117
690,13170
690,2055
690,8436
690,12113
690,6033
690,9765
690,8436
690,6033
690,6033
690,12113
690,8436
690,9765
690,2055
690,2055
690,14058
690,6033
690,12113
690,8436
691,4994
691,13673
691,31
691,9272
693,2925
693,1609
693,5692
693,290
693,9183
694,12272
694,15954
694,3349
694,3702
694,3702
694,13376
694,15374
694,6914
694,4824
694,13639
694,14642
694,2098
694,15767
694,2572
694,13376
694,6657
695,4164
695,11648
695,2974
695,3093
695,5220
695,1696
695,9336
695,1782
695,11533
695,6232
695,8723
696,14421
696,4670
696,5279
696,15764
696,16168
697,12814
697,2585
697,13938
697,270
697,15156
697,15611
697,9359
697,13428
697,5614
697,4388
697,12603
697,2585
697,12814
697,2585
697,11316
698,15097
698,12183
698,1881
698,3829
698,1862
698,14916
698,15097
698,2608
698,7594
698,12183
698,2608
698,6796
698,14080
698,10152
698,13102
698,11610
700,9023
700,9805
700,10840
702,9194
702,2945
702,14337
702,9194
702,13971
702,12591
702,11002
702,12764
702,4621
702,9194
702,2945
702,16217
702,12247
702,8485
702,9687
702,9033
703,13142
703,7886
704,262
704,10138
704,5321
704,8696
704,11322
704,10673
705,1986
707,10462
707,8559
707,6193
707,5200
708,10482
708,3229
708,6551
708,2677
708,5676
708,11687
708,6551
708,2677
708,5676
708,10482
708,3229
708,11687
708,15316
708,11692
708,2748
708,9304
708,2677
709,10462
709,5034
709,8723
709,8193
709,400
710,5012
711,4877
712,13621
712,8384
713,14849
713,4024
713,11316
713,13214
715,1189
715,5509
715,10217
715,3248
716,5359
717,46
717,13794
717,3771
717,1025
717,12931
717,14427
717,3771
718,13470
719,2427
720,4058
721,1600
721,1600
723,14549
723,4894
723,9849
723,837
723,8769
723,11618
723,1888
723,4777
724,10462
724,5340
724,13670
724,2528
724,1967
724,10172
724,2105
724,5340
724,13670
724,5340
725,13032
725,13032
725,2850
725,522
725,13032
726,2841
727,13706
728,6050
728,11121
728,12021
728,16011
728,2664
728,16153
728,11121
728,5507
728,13318
728,11121
729,3357
731,11762
731,7356
731,3840
731,13214
731,14063
731,2427
731,4006
731,9583
731,10706
731,2602
731,15326
731,5507
731,15353
733,112
733,1527
733,4562
733,3471
733,10463
733,6419
733,3407
733,1364
733,2441
733,5601
734,5706
734,10505
734,16053
735,15563
738,6060
739,12411
740,3436
740,7969
741,2269
741,626
741,1666
741,583
741,4063
741,3175
741,930
741,3175
741,11105
741,8878
744,14782
744,9228
744,3799
744,14849
744,5033
745,13959
745,4621
745,3482
745,14659
745,13959
747,10462
747,1969
747,2891
747,6619
747,2739
747,9223
747,1969
747,11424
747,9209
747,16153
747,4621
747,10840
747,5485
747,1969
747,12959
747,6781
747,8081
747,11257
747,5485
747,6619
747,3427
747,1008
747,5944
747,12959
747,1679
747,5830
747,15764
747,1969
747,5485
747,6852
747,8060
747,4539
748,2028
748,12671
748,11675
748,8824
748,4949
748,13275
748,4221
750,6979
750,6979
750,16229
754,11941
754,8309
754,4602
754,554
754,7721
754,14340
754,386
754,7725
754,3124
754,834
754,2611
754,6233
754,7231
754,4602
754,8309
754,11941
754,13680
754,13242
754,9785
754,6874
756,8834
757,8627
757,7714
758,13281
758,4865
758,6812
758,9933
758,10425
758,13281
758,4865
758,12835
758,6812
758,10127
758,4865
758,6279
758,1074
758,10425
758,14207
758,625
758,13318
758,9933
760,5234
760,5220
761,11155
761,14311
761,4221
761,2377
761,14311
761,11124
761,3896
761,11614
761,11155
761,5281
761,14707
761,11155
761,13041
761,11124
761,5281
761,11155
761,14361
764,2634
764,15476
764,3759
764,6050
765,8579
765,9176
765,11836
765,2107
765,8022
768,10462
768,14132
768,14917
768,10711
769,10742
769,10650
769,9952
769,10742
769,8108
769,7827
769,11327
769,11823
769,15150
770,2132
770,14069
772,2852
772,11808
772,13393
772,11540
772,1362
772,4335
772,210
774,14633
774,14183
774,12265
774,256
775,2302
775,2526
775,13263
775,15977
775,14126
775,13484
775,1779
775,13104
775,2526
776,10462
776,10462
777,12070
777,8553
778,10462
778,14865
778,11955
778,14178
778,8380
778,8266
778,10226
778,11034
780,11741
780,10074
780,2827
780,5029
780,5678
780,15321
780,2619
780,13302
780,4480
780,4388
780,15321
780,14740
781,2680
781,12183
781,12174
781,12980
782,11866
782,12768
782,8662
782,9645
785,11365
786,1899
786,914
787,11285
787,5633
787,10927
787,11776
787,11285
787,5422
787,9881
787,2965
787,8380
787,4002
787,5633
787,14029
787,5012
787,11971
787,15493
787,1579
787,10815
787,4009
787,5633
787,5012
787,4213
787,1556
787,12183
787,11285
787,7340
787,4009
787,5627
787,903
787,6928
787,4002
787,7340
787,1003
788,3936
789,8398
789,11478
789,1910
791,10462
791,2736
791,2736
792,1782
792,4539
792,12087
793,8723
794,13313
795,14669
795,15561
796,7122
796,14178
796,7916
796,7122
796,10767
796,11934
796,14860
796,5837
796,8031
796,15427
796,14178
796,15034
798,928
798,4573
798,2309
798,837
798,9216
798,5715
798,837
799,15326
799,161
799,9619
799,9821
800,10462
800,4484
801,10462
801,7629
801,3869
801,2007
801,9428
801,12033
801,7790
801,11979
801,14981
801,6833
801,4167
801,8010
801,8647
801,6830
801,7133
801,2363
801,14607
801,582
801,5890
801,3011
801,11031
801,7133
801,13486
801,3417
801,14616
801,1798
801,13560
801,3869
801,6705
801,15766
801,7791
801,2363
801,13558
801,16219
801,3011
801,6348
801,13354
801,6833
801,5580
802,7714
802,9124
802,7229
804,8227
804,15206
804,5251
804,12137
804,3211
804,2502
804,9182
804,10494
804,5251
804,12137
804,2502
804,397
804,11112
805,3869
806,510
806,15608
806,14079
806,8444
806,8328
806,13043
806,2620
807,15863
807,559
807,14452
807,11035
807,6765
807,11035
807,10663
808,10463
810,13214
810,10175
810,6911
810,10942
810,9821
810,6911
810,3869
811,1823
811,11583
811,13213
811,10441
811,5651
813,402
813,2590
813,2889
813,402
814,4340
814,2377
815,14871
815,8569
815,13802
815,13802
816,13877
816,14942
816,9731
816,2024
816,13300
816,13308
816,14049
816,13308
816,2024
816,14942
816,6596
816,7006
816,2245
816,10169
818,13132
818,698
818,13132
818,698
818,7992
818,12640
818,14986
818,2315
818,13993
819,2290
819,3714
819,6238
819,4058
819,3175
819,10773
819,989
819,9336
819,7338
819,5332
819,6533
819,9090
819,5200
819,4058
819,3111
819,2290
819,10462
820,5651
820,11355
820,10557
820,13378
820,454
820,8694
820,4632
820,12719
820,15973
820,15983
820,7886
820,6049
820,14995
820,13013
820,6137
820,8198
820,2577
820,8252
820,15831
820,9260
820,11056
821,2309
821,2309
822,2439
822,11529
822,11126
822,1985
822,13320
823,12695
823,10550
824,8250
825,13342
825,15421
826,16123
828,13861
829,8350
829,11692
830,10822
831,9209
831,2502
831,5732
831,9209
832,8436
832,5897
832,4529
832,6860
832,11293
832,9898
832,10189
832,6233
833,11046
834,8701
834,8701
834,68
835,8087
835,15374
835,7186
835,11504
835,14272
835,150
835,2592
835,997
836,3535
837,8010
837,6234
838,2756
838,2810
838,7866
838,10595
838,13994
838,10085
838,12118
838,12890
838,6653
838,5751
838,2360
838,15671
838,10156
838,14195
838,10840
839,3454
839,1556
839,11209
839,4029
839,4277
839,14045
839,7026
839,3882
839,11555
839,10707
839,150
839,4004
839,2323
839,8487
839,10382
839,3425
839,10305
839,6541
839,334
839,6377
839,14827
839,2467
839,9211
839,4239
839,9925
839,2686
840,8124
840,9124
842,15123
842,1978
842,3538
842,7879
842,13907
843,14286
843,12350
843,8288
843,4351
843,3422
843,10164
843,274
843,14138
843,4131
843,2486
844,9796
844,13562
844,9967
844,2019
844,3111
844,14220
844,12719
844,14697
844,9294
844,423
844,9428
844,14704
844,4020
844,1452
844,15007
844,9745
845,115
845,2152
845,8974
845,115
845,5198
846,6033
846,5076
846,11119
846,2572
846,3901
846,9258
846,3552
846,10213
846,4246
846,2608
846,4246
846,15954
846,15954
846,12218
846,2520
846,15954
846,8303
846,3552
846,11610
846,3702
846,6547
846,3349
846,8303
846,8303
846,12082
846,5455
846,12082
846,3349
846,4706
846,14625
846,2520
846,13376
846,2608
846,13376
846,5076
846,10213
846,5076
846,6033
846,5076
846,11119
846,10213
846,15767
846,8303
846,11119
846,2572
846,5076
846,2686
846,15954
846,4246
846,5076
846,2936
846,8205
846,2572
846,8436
846,2055
846,12113
846,5615
846,8303
846,8303
846,8303
846,12113
846,3552
846,13376
846,10213
846,10213
846,8303
846,14625
846,3066
846,3552
846,8303
846,3066
846,12113
846,12525
847,2377
847,6835
847,10341
847,9793
847,2377
848,624
848,14616
848,13789
849,5598
849,12931
850,12932
851,14833
851,4711
852,14274
852,7651
852,10169
852,8398
852,7045
852,12489
852,11596
852,3981
852,11151
852,1928
853,2680
853,12174
853,10425
853,11108
853,7992
853,14329
853,2140
853,10988
855,13717
855,8085
855,8410
855,1986
855,5995
855,6928
855,1556
855,8380
856,14981
856,12395
856,15973
857,12045
857,6450
857,698
857,15097
857,2610
857,7941
857,5095
857,11832
857,7382
857,5095
858,14931
858,2004
858,7193
858,13778
858,6826
858,13281
858,11136
858,6938
859,12386
859,14633
859,1568
859,14080
859,7827
859,14691
859,11692
859,14626
859,11339
859,11692
859,1012
859,9431
859,15386
860,6852
860,3066
860,2096
860,9091
860,11798
860,15973
860,2096
860,7678
860,7435
860,4702
860,6344
860,7624
860,14529
860,12385
860,4483
860,12195
860,1579
860,7656
861,10653
862,2572
863,13691
863,2285
863,11046
863,3322
863,12394
863,3500
863,13691
864,10462
865,10462
865,10462
867,5696
867,5307
867,5696
867,14892
867,14178
867,9090
867,8627
867,15861
868,657
868,10189
869,14248
869,3299
869,15023
869,8515
870,6349
871,14860
871,4186
871,8029
871,16111
871,6895
871,14860
871,2283
871,13543
871,5271
871,12378
871,9940
871,104
871,7287
871,7415
871,7441
871,15297
872,11955
872,7445
872,9714
872,11376
872,13393
872,6781
872,13609
872,3471
872,13242
872,472
873,11904
873,15156
873,15156
873,11097
873,13443
873,11929
873,34
873,10088
873,11271
873,2894
873,14353
873,13039
873,14353
873,3118
873,7119
873,10428
873,1460
873,8312
873,4010
873,13502
873,4275
873,16109
873,7916
873,13351
873,11533
873,5198
873,11533
873,11904
873,34
873,5370
873,2115
873,9864
873,1296
873,6074
873,3878
873,13645
873,5001
873,13351
873,5139
873,15285
873,8547
873,12814
873,6044
873,7119
873,15786
873,5139
873,4295
873,5974
873,10234
873,15034
873,2115
873,11502
873,4186
873,8965
873,9993
873,11533
873,7119
873,4244
873,5974
873,16011
873,14176
873,16011
873,287
873,2283
873,7793
873,624
873,15789
873,7550
873,7119
873,8965
873,15503
873,13339
873,946
873,2115
873,6811
873,13772
873,14686
873,13207
873,7793
873,10806
873,12295
873,9583
873,6520
873,7122
873,2283
873,12386
873,4399
873,7209
873,6938
873,10058
873,3203
873,4024
873,15551
873,13365
873,1555
873,4923
873,11904
873,8023
873,10462
874,130
874,130
874,15579
874,4908
874,2738
875,5047
875,14440
875,4862
875,5047
876,6060
878,3134
879,11774
879,15461
879,15085
879,15137
879,9409
879,1025
879,15478
879,12380
879,3688
879,9658
879,7332
879,8444
879,3869
879,46
879,10905
879,3869
880,9282
881,1555
881,4865
881,4131
883,4131
883,12956
883,9285
883,4949
883,11955
